h_pos,v_pos
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.75
2.39,-0.73
2.38,-0.75
2.36,-0.76
2.36,-0.77
2.32,-0.8
2.3,-0.84
2.27,-0.87
2.24,-0.91
2.2,-0.94
2.16,-0.99
2.11,-1.05
2.05,-1.11
1.99,-1.18
1.91,-1.26
1.83,-1.35
1.73,-1.45
1.62,-1.56
1.5,-1.68
1.25,-1.86
1.39,-1.78
1.31,-1.87
1.26,-1.91
1.25,-1.92
1.25,-1.9
1.27,-1.89
1.31,-1.85
1.34,-1.83
1.41,-1.75
1.35,-1.78
1.48,-1.68
1.54,-1.63
1.59,-1.57
1.62,-1.55
1.62,-1.54
1.62,-1.55
1.61,-1.55
1.6,-1.56
1.59,-1.57
1.58,-1.58
1.58,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
1.57,-1.59
