h_pos,v_pos
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.38,-0.74
2.39,-0.74
2.39,-0.74
2.39,-0.73
2.39,-0.73
2.4,-0.71
2.39,-0.74
2.38,-0.75
2.37,-0.76
2.33,-0.8
2.3,-0.84
2.27,-0.88
2.23,-0.92
2.19,-0.98
2.14,-1.03
2.09,-1.1
2.02,-1.16
1.95,-1.24
1.86,-1.34
1.78,-1.43
1.65,-1.54
1.53,-1.68
1.34,-1.91
1.42,-1.76
1.33,-1.85
1.28,-1.9
1.26,-1.9
1.24,-1.88
1.25,-1.86
1.3,-1.82
1.31,-1.8
1.36,-1.74
1.44,-1.66
1.5,-1.61
1.57,-1.56
1.6,-1.53
1.62,-1.53
1.62,-1.54
1.62,-1.53
1.62,-1.53
1.62,-1.54
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.54
1.62,-1.53
1.62,-1.53
1.62,-1.54
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.54
1.62,-1.53
1.62,-1.53
1.62,-1.54
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
1.62,-1.53
